id_distrito_local,desc_distrito_local
20,SAN BLAS-CANILLEJAS
9,MONCLOA-ARAVACA
9,MONCLOA-ARAVACA
17,VILLAVERDE
3,RETIRO
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
13,PUENTE DE VALLECAS
13,PUENTE DE VALLECAS
13,PUENTE DE VALLECAS
14,MORATALAZ
12,USERA
7,CHAMBERI
9,MONCLOA-ARAVACA
4,SALAMANCA
1,CENTRO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
1,CENTRO
1,CENTRO
1,CENTRO
8,FUENCARRAL-EL PARDO
12,USERA
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
12,USERA
15,CIUDAD LINEAL
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
7,CHAMBERI
10,LATINA
4,SALAMANCA
9,MONCLOA-ARAVACA
20,SAN BLAS-CANILLEJAS
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
8,FUENCARRAL-EL PARDO
7,CHAMBERI
7,CHAMBERI
10,LATINA
10,LATINA
8,FUENCARRAL-EL PARDO
13,PUENTE DE VALLECAS
1,CENTRO
14,MORATALAZ
3,RETIRO
11,CARABANCHEL
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
1,CENTRO
7,CHAMBERI
7,CHAMBERI
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
15,CIUDAD LINEAL
10,LATINA
13,PUENTE DE VALLECAS
14,MORATALAZ
11,CARABANCHEL
3,RETIRO
15,CIUDAD LINEAL
6,TETUAN
11,CARABANCHEL
8,FUENCARRAL-EL PARDO
5,CHAMARTIN
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
18,VILLA DE VALLECAS
8,FUENCARRAL-EL PARDO
11,CARABANCHEL
10,LATINA
9,MONCLOA-ARAVACA
17,VILLAVERDE
10,LATINA
10,LATINA
10,LATINA
10,LATINA
10,LATINA
10,LATINA
3,RETIRO
3,RETIRO
3,RETIRO
11,CARABANCHEL
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
9,MONCLOA-ARAVACA
15,CIUDAD LINEAL
13,PUENTE DE VALLECAS
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
8,FUENCARRAL-EL PARDO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
10,LATINA
7,CHAMBERI
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
9,MONCLOA-ARAVACA
6,TETUAN
10,LATINA
10,LATINA
10,LATINA
10,LATINA
4,SALAMANCA
7,CHAMBERI
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
12,USERA
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
6,TETUAN
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
6,TETUAN
4,SALAMANCA
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
10,LATINA
10,LATINA
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
11,CARABANCHEL
7,CHAMBERI
